review_id,product_id1,product_cat,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
957011305e7a4b6c8a266eeeb8e0316d,315affd5901833621c947264eb9f2588,watches_gifts,0d25f1b15acb59ceff22667265743132,4,,,3/10/2018,3/10/2018
841be81ef8745f0be793d1f6a2d659e2,0bdb7583b74c0323d413497fab3f2a3c,telephony,f0a82a328fd64b2796242bbfddb7e1d4,3,,,2/24/2018,2/27/2018
5e7f729172c3cc27483e4083b4456363,6ff1fc9209c7854704a4f75c9fac41b4,agro_industry_and_ecommerce,bba5aa837be7e597e91c6ddedf604cd8,5,,,9/26/2017,10/4/2017
142f69554c6042f70a2f2eb188d51647,6ff1fc9209c7854704a4f75c9fac41b4,agro_industry_and_ecommerce,72144791fc7fd8048eafc90d7f82ba54,3,,,8/2/2018,8/2/2018
f96d1a466e5ab6e27fdc40c535ce622a,6ff1fc9209c7854704a4f75c9fac41b4,agro_industry_and_ecommerce,664c5e57eb8479a79caeb79fc79699ca,3,,,3/4/2017,3/7/2017
a85be88fe0344d5fde7ac7a89d7a3f85,6ff1fc9209c7854704a4f75c9fac41b4,agro_industry_and_ecommerce,f97a6e53615dfc1488e4bcf3dfe1cb2f,5,,,1/16/2018,1/23/2018
25bcaf0f4b36906d045ef18cef5aff7e,0f0c4960b05d6145bbb4b348423503ef,electronics,faa911f9ff46e53aedc9408c5d6a24ad,4,,,6/6/2018,6/7/2018
e5a35475f7efa7f6abac5febba3fb464,a9028257171c93a8d948ff95a0082b0d,electronics,72344ea1113e3227494c465a64ae58aa,5,,To this day I'm satisfied with sbmarino,4/17/2018,4/19/2018
40b106fc4843b980b73307d279e18126,ff5d87897ed26d564711df324b98ebee,watches_gifts,b3fb87dd5ffb58351fd40c4f9fe03cdf,5,,,12/7/2017,12/11/2017
13cf90d76f1ffc624a83f3f9ddd62c36,9f14f401fce2d9ddd450e7ce60cb7f5f,consoles_games,95e42e6aaf6264cd3e77c06b32dc3003,5,,,10/3/2017,10/6/2017
b92b5b1122f1298b87bc7882115db417,d04bbac48960ecb7ea311b00ca6e1cb7,industry_commerce_and_business,690199d6a2c51ff57c6b392d7680cbfd,1,,They were given the two bought leather covers. Only one of them. I look forward to returning the money or the delivery of the second layer.,8/12/2017,8/20/2017
554f6545765e5c000f1751682dd00158,53759a2ecddad2bb87a079a1f1519f73,garden_tools,56ecd129e9283080044e40f77065b350,5,,,10/15/2017,10/15/2017
92e62e4f3ea203ac193f3271d85b11ea,53759a2ecddad2bb87a079a1f1519f73,garden_tools,3b881091c6fc2687191b01c705287c13,5,,Liked it!,12/20/2017,12/21/2017
1d48440f56a4f15d77636aa8fb5ffa91,20c26b058070cf8c6bbb8c8943eea98c,auto,86f408a9212aebbcddb41c1e8c65ebe0,4,,,4/24/2018,4/24/2018
a8775d35b08b1f3a66c4c0e2e7612be3,fea7f0c147905a41ca324c0e3234a4c7,computers_acessories,1cb6cfd9e6306cfe607017391834999a,5,,,6/26/2018,6/29/2018
35fabb1fcea11c86ba6dbe8280d8d0de,24e8c79f39c68fbdbd57a5813ae72b94,watches_gifts,6c2953724cd30669e1b904e179a2346f,3,,,11/4/2017,11/5/2017
beba9c30bcf506be5ec319079bf4530d,8d7ab3701456fdbfe2526636ce15327a,luggage_acessories,567653c46861b54519b6f4cdee500f0a,5,,,1/5/2018,2/1/2018
5e20ad4da852f44644a83c56fc8cf40c,3fe46d73f7527ad59e36c21c3e783041,consoles_games,7b58fca3faf09217a36d5febee5739a5,5,,,12/6/2017,12/6/2017
b189da69da7ab9594434aae851c4945e,79c0ace2ccf0da036e787875a49151a4,kitchen_dining_laundry_garden_furniture,f30607daae66843552e00843c6de88ef,5,,,3/29/2017,3/30/2017
b3683d55b0b00087770fb285993836fc,9f69acd4da62618a3f6365b732d00ccd,0,4207ad8e0e4e4070f271c930d25f72d7,5,,,4/19/2018,4/21/2018
c1e58877b092e29f93d7c069903b2281,d67212d63e76d57ee86cec463681f842,auto,38b7efdf33dd5561f4f5d4f6e07b0414,5,,,7/27/2017,7/28/2017
65ae8d76b828fca356d186b36394a853,ea11e700a343582ad56e4c70e966cb36,0,4f7ce3efe568a5e57290a9fa3e45b1f5,5,,,5/1/2018,5/2/2018
f922b9d00a755863556181c1a366193d,c31539851232e3accbf0ef4c571f97f2,bed_bath_table,3440f090efa1949bc4e9ebd0b89b2b6c,3,Note 8,"I was happy with. The fabric, but I think it missed the top to get complete sheet, hopefully soon launch.",7/7/2018,7/9/2018
49f6f0bbf53f6d961deefc4d2fb0a6cd,c31539851232e3accbf0ef4c571f97f2,bed_bath_table,b34523b3a1e3a1ad856985080738c879,5,,Arrived before the deadline is the head is beautiful.,3/7/2018,3/7/2018
d0d5bd829045a78ca12fc12bdcd99fce,cdb8d3c880b6639a70764c6734e6bb69,health_beauty,550a019d25590b5b3b6d31c0fd3edbbb,4,,,7/3/2018,7/4/2018
0cbf25a6f560a835e79fb8d24a5926c9,a6cef514bc1c722ff447863e87e4d77d,auto,0d09617395364c88c4ad7c457b439314,5,,,6/7/2018,6/7/2018
7c43af1205ff01c2b95065b2b02b3343,19c91ef95d509ea33eda93495c4d3481,health_beauty,e5a7c745f93cb381d78042cdef65b05b,3,,"There was some confusion between seller and stark, because I received a stark email requesting the cancellation of the product for some unforeseen delivery; denied and received the product days later.",6/9/2017,6/12/2017
c1fa48f2d7ccf958a2811046e8f40aae,e8ca1ff2d0a28edb5be8bfbf2964dc3a,sports_leisure,f112b9fc8967a675670bedf5a2bc6b2b,3,,,6/7/2018,6/9/2018
1c7ad305ba86c8bd0b6caa163fab2d49,e8ca1ff2d0a28edb5be8bfbf2964dc3a,sports_leisure,580c882a5805c78546ea65ec6d3690e4,4,,,9/20/2017,9/20/2017
03215247632c5bc4a925c524d0a154ec,3cb39171fd36c50097f2dedbbe0dfe6e,auto,8adafb3466daa5395694d3a906ff9d40,5,,,3/14/2018,3/15/2018
3140a4eb146655fe104d54d385f9e9a0,b8a0d73b2a06e7910d9864dccdb0cda2,health_beauty,66cf92fc3ec94fbafc4edd77e0814818,5,,10,1/20/2018,1/22/2018
6b15d200f47b4e13b03d237fd0b1894e,9351b1e4334769dc0abe871ee3c7abc3,health_beauty,e54613f3313c396f77d8280b9121ea2e,5,,I liked the product arrived on time sellers are to be congratulated,6/15/2017,6/15/2017
9072e81ff1f444c1d074eecafb27e15f,dbd55362ec13c706503b1c71a5068a1a,health_beauty,eb270c4cbf3671961f3883e8b888571b,3,,,6/14/2017,6/15/2017
2b7988978d952d5aa576c37fdbd583fe,6a8631b72a2f8729b91514db87e771c0,electronics,a87f63f16c37c383775f476c6f22b635,4,,,2/27/2018,2/28/2018
c25f2dc8ab33facf7a72f76c8a47d75a,dc2410804cf782c5d87dbcd201b74e9b,computers_acessories,dc05a07c0cc70e26e10e274313034ad3,5,,Excelent reception,1/5/2018,1/8/2018
fa82e03e20dd362ebe83572fc81398c7,766a6a4c51c63991e78e192d802787a9,construction_tools_construction,ec3d63b91b19bedcbe453ea0df14dd50,4,,Liked it,5/3/2017,5/4/2017
5c8c7331ba6324416bdfecdb7f3e4255,ca815d1a82897d9d4503e2e367931d03,bed_bath_table,d4922affdd87d3e42657243354c7acd1,5,,,2/23/2018,2/23/2018
2319bec0c9468e54107a857ba7cd52f7,2c2491f31fe7320124ccf2f3404354a6,telephony,6e09e14cbfbf46215f17805edfb79aae,5,,,3/19/2018,3/19/2018
f8499130452fd0f108a9a24454f51c32,c1617123e66d2491ca93ceadfd36203e,bed_bath_table,f847298c3beb552989d31c5f673da6fc,1,,On May 19 and used the handle broke without much weight,5/19/2017,6/1/2017
72093b147d797e6abbdf569bf07bf57f,f5cb4f19ca215fb34aef190918d45f46,computers_acessories,b1b5b604a5e207c764779ffb50527018,5,,Towel most wonderful champion Brazil,1/31/2018,2/1/2018
4292f07bf6cb46aa563a430e6d9cf10b,ca7966fa77959536468be3c6ce1f19e1,bed_bath_table,c3fd670b03599718895218d479f660b6,5,,"The delivery was done very early.
Good product ... I am satisfied",4/20/2018,4/20/2018
7e6becdbaed9bd20e60602d1f8c2b4f9,913eefa4eb54c8a9bcb9871dfd94a0ca,garden_tools,a57a5bbb57b15b49050bc6a58a2f240e,1,,,8/15/2018,8/15/2018
92bacfcc605457584b966d8c77f4176d,3cc842aabeddd8ef0d633a10ef8a51aa,toys,267e5fff0e80197e6553c5596ed81dbd,5,,,5/12/2017,5/13/2017
30408a1ffffab184f8e5d14bccc9a667,dea3de7c4e7aa375d564fa2ddb7099b7,housewares,5a630e3d4aeb6fca86404481eb19cfe7,5,,,5/4/2018,5/8/2018
1545c0d2c381662ba869e91e4c1aaca1,4cb33e9787e8a38b82bd68e70f5f4700,perfumery,dcb4a1d21593a108db61f12a4b3d61db,5,,So far so good I'm waiting for the delivery of the product,2/4/2018,2/9/2018
a6bc40c95bd18c5647ec3730af377433,b67a7d0ef75f52b4b76368927a3037f9,watches_gifts,3b14820d642ea72e95df3289b6539c1c,5,,,8/2/2017,8/3/2017
032cfb72d792d30b6181b482d85f8d1a,9ecadb84c81da840dbf3564378b586e9,furniture_decor,32e4fa9bb468884309b58b9348de70c3,5,All right!,"The purchase took place as expected, from the request until receipt of the product. All very upright.",7/12/2018,7/13/2018
004580d2657b221e45f84f4169675ecd,9ecadb84c81da840dbf3564378b586e9,furniture_decor,813f8916cd12b887b0fa271f3263a4d3,5,,,8/11/2018,8/11/2018
645e0b533dd83397a07db50af11b3fff,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,4df92d82d79c3b52c7138679fa9b07fc,5,,,8/9/2018,8/12/2018
bd1c85f148677d00cd672df0d05d473d,d33a74e1b6cfc152b6b3f43324d54987,computers_acessories,27f9fff9f14236589804b62bce39f526,5,,,8/10/2018,8/13/2018
67c79a3a4b7d8e4fc8590fb8ca4d3f8a,8d1224321dc883703df71dcb5be296b3,bed_bath_table,142ac5357e541e5881d26fc5eb5f3754,5,,"The product was delivered before the deadline.
",1/10/2018,1/11/2018
36bbb1ae000efabd9bfe4e1923a159ff,b60856ce32d90658dbf99b9485327c25,electronics,f833a0260cb98fa615a517d4e4a8cdf3,4,,,8/19/2017,8/20/2017
4af0a1c0b0cf31b528e6cab99baec2af,6eda94acf0ad08a1bb12f10aef74767d,small_appliances,9d48a2dfef2e0cb6155f816b9bf8489c,4,,,4/13/2018,4/13/2018
5fdcb2a2c4de7fbbf5715788535f4a96,98f34b46fd3c8edec3b0e453e0095e77,computers_acessories,9dc8d1a6f16f1b89874c29c9d8d30447,4,,"I really enjoyed the product was exactly boque I expected, timely delivery, congratulations recommend the store",3/31/2017,4/3/2017
69e5dd2882a9e8cc92609e34aaa923a1,242ec3ff603c92ddc1e59d83b9e40a2d,baby,d83706c29baf36eedf5e8adfb0da304e,5,,,11/2/2017,11/2/2017
8eaebf463e205cdcc126801ca343a33f,9cd17b1cc8db0de6b175f213e9054c01,toys,9472d3c8a0ad463cbfc89897334431da,2,,I bought the product in black and came in red.,4/11/2017,4/12/2017
ff9f8a64551756628d32142775149748,aa8d88eb4b9cb38894e33fa624c4287f,watches_gifts,e811880120e802367a37c73fdbc0a7a2,5,,,5/31/2018,6/2/2018
9511accce19c18957964cfeaa779761a,caa1675deee5711b3aff1e4f5946266f,electronics,d4ab8a264235be36f72a07621046d082,5,,,5/23/2017,5/24/2017
479fa222f376edce817d980030a0f493,eb3569b5cae58e2c6f616f86d3fcd507,furniture_decor,b417d44c131fe6470b3226c7b59f6a8f,5,,,8/21/2018,8/21/2018
90febfe6ab599694729eaba46be1d3ad,176faef125e3675b4eeaa6083ada61e1,baby,f049e19134a95d09c806851a5ea1872e,5,,"is the second time I buy this store, super efficient and fast delivery before the contracted period, well packaged product, Note 10
Thank you very much",1/26/2018,1/27/2018
380884f53f113319198a99516da2ada4,10dae91e0aba95747e90280edeffe883,baby,e5d48f5d3719ee190629a850e362dc57,4,I recommend,"great
",6/17/2018,6/19/2018
572ffee0005ca2a59bf5be1b0c503c23,629e019a6f298a83aeecc7877964f935,auto,407408433ee2a9ed77984aa5a06e2b2e,4,,,2/16/2018,2/17/2018
b50001aa0bbd7557c4ad80eee167a2a1,b0961721fd839e9982420e807758a2a6,garden_tools,a0411a1811cf1c3c1312372cb0495c6f,5,"A ""scam",,5/5/2018,5/7/2018
5fd2d6fbe0e63511703a80078e938be5,b0961721fd839e9982420e807758a2a6,garden_tools,0fc34e566d3273325c404c113f4a8b2a,2,,I thought the backpack was a tougher material.,8/22/2018,8/27/2018
f5341e7a7371be7c0730ccb38420f662,0bcc3eeca39e1064258aa1e932269894,garden_tools,50c71607b83f5edc9a65e7c7d9910b1a,5,,,4/28/2018,4/30/2018
505a882ba08a689682a4afc6eb4e5965,87cc2aef12eddf0b170234138b0946e0,computers_acessories,3c3fa8869e142a240f57aef59c095f6c,2,,,12/28/2017,12/31/2017
ed2842d0aa7ac6285c7547d17f17da4d,d5bbfcd27daa6365834ed9d16195d64e,fashion_bags_acessories,5b96fa278c2b3c1e29c190ef1b651d08,1,,"I bought a product and another came.
Msg sent informing the error, but got no answer.
Thank you",2/22/2018,2/22/2018
b9bc677ac0e014a1c9f2340ea72f17a1,93c902b021a9e594f658ab1b0351602a,electronics,b3206cf64b7cd1480a6c6f9912b20666,1,,,9/22/2017,9/23/2017
9a8d24623d56c13f950247baa73f4c80,09fbb9fc5bffc1ce6dc2f66289dfcb05,sports_leisure,33209e0f87b2ed543a0876812c9c5c40,1,,the product takes a lot to get!,3/10/2018,3/15/2018
4ce5d5e8fb0dd288ae6db8af3b2214ab,cd59f488cef311feb633141ad1e8563d,food,ea337f88a8c5cab4e99da87460f1b99e,4,,,4/18/2018,4/21/2018
8fa0fe324426c676a8989ec7815a036c,07c055536ebf10dfbb6c6db6dbfc36e5,furniture_decor,c82430e4a84f03b67cc2a82fecd873f0,1,,,3/23/2017,3/23/2017
bd59d767a308e2a99679da8ddc7cf280,741a31499a578979be85db7f80139e62,furniture_decor,c3664571c21d82f7d8ada5770af419f9,5,,,6/20/2018,6/22/2018
4b4f1f1ad3fcac5ed98109ed67b1d072,8338cef8355d238f43711dcb9c0657b2,furniture_decor,ad7ddb009f1bcd6c40cb1106471c292c,3,,"So we received a watch in the mail

Att
",3/17/2018,3/19/2018
ca5b86a1423e560c086b5a2a06c9f702,422879e10f46682990de24d770e7f83d,garden_tools,a865adb8bec2475e30e835eaf1b9e7d6,5,,,3/26/2018,3/26/2018
3bf0ea69585fc6f58724858685a4fdde,422879e10f46682990de24d770e7f83d,garden_tools,ac85808794ef111b4689bbdb5ea7f2c9,5,,,4/8/2018,4/10/2018
b34f4a786bf00b7c8486141ba482783b,0ce1e35bdc6af7e582e7ef9363e29b5b,telephony,9d513821c0477231fc7c1bfd684d13d8,3,,,5/4/2017,5/22/2017
81bd904318b21a7a431fb17333d6d75f,aede48631330269f65a8d680de491657,luggage_acessories,39a0eaa2a980c810beaf68d76e52fa96,5,,,8/17/2017,8/18/2017
81648dc10c6e3f763cdc0dbcd073d055,5637032095493f280eae8d9da00da6f1,luggage_acessories,cf3d593f97ce4a58adbd6b488579fa36,1,,,3/19/2017,3/21/2017
6d5cbd66b8b52a035e44276fdda28797,e3a23a99f074226ad690393a840c3244,fashion_bags_acessories,8ca57f2b32c00588cab243b2115441f5,5,,"fast delivery, product as expected",4/20/2017,4/21/2017
f74dd1cc5d081bff126d062eec26f695,0c7ec2b24166d57ac38a9db523711782,furniture_decor,65d7e9625cc211f641191203e231ac24,5,Great,Everything as advertised .... Great product ...,5/11/2018,5/12/2018
9d14b1424ca737608bc50f9d3c1a78bb,5c699beec1e114bd15b35cf8d01ec6b5,construction_tools_safety,ad2b0f4fd912cd3c834e5976c46b75b7,3,,"good quality product, exactly as advertised, and the low price is the most attractive.",3/20/2018,3/21/2018
9ba260ed7e6a228e5e9910e035a70c7f,a04f52ded97b5530e8783e3c002b90f0,bed_bath_table,c432ba5b3bb83966c1b66696c395a2fb,1,,"Only one unit was delivered, instead of two.",12/13/2017,12/15/2017
a3d308c5563d93a99c7896bf7ff94e80,8c0bd0d6526379599b74a3a006d4c124,0,62fe29a53926ef67e73c4b5f3e1ba6f3,4,," I loved the product;; received before the agreed time ,, it was beautiful",5/10/2017,5/15/2017
cf5d3abbc10e5f4de160732fe03432ce,a9e9edb1bcac585bfbfa381ce40e5d99,garden_tools,769cad60df1d40dccfd5ec163be24654,5,,,4/12/2017,4/13/2017
3f71ee62eb5acdc9b5121f6d99901583,5a6e53c3b4e8684b13388d6aa4afdf12,housewares,48a928c553c276852b35ce90fedfeee2,5,Perfect!!,Very satisfied.,5/1/2018,5/8/2018
668aad714767396c2b7d949a27913bb7,a4800b5d0f4850922208a6cefcffed51,sports_leisure,40ef667b4259d5f521a0fd1a093d0415,4,Lol pet,Otimo product however too expensive !!!,7/3/2018,7/4/2018
58406c869aee1279738d424c782197dd,c4baedd846ed09b85f78a781b522f126,garden_tools,7f97f025c45cac922275120fdee4e062,5,,,2/27/2018,3/2/2018
ddda0fa55fc550a8f14f6ae00652fcf9,e9eebb8e8ba0fadb9020f8ba1c003b48,perfumery,00125cb692d04887809806618a2a145f,5,,"great products, fast delivery.
Super recommend !!!",12/22/2017,12/23/2017
cf1917bdb6925187eb7886ad0a11e745,42a2bd596fda1baef5719cb74f73030c,bed_bath_table,eba75422c6a2414d3cd8289123e64200,4,good,,7/24/2018,7/27/2018
699b866b71b5ad31f1faa2b1ab4fe1a6,283dc451ad3918badb976d56ff887289,bed_bath_table,626e4ba4ac663dadb68a6fe4b0d7b8d4,2,,"received rather more defective fittings are two equal and not close
",1/18/2018,1/24/2018
aa4ee92c0493c4704770de97f83d8307,cdd68c0ef3e507db79631336cf9ec285,furniture_decor,3ec2c982a9497e2aa32da12b18ce7266,4,,,3/3/2018,3/5/2018
d2ab760b550d788a438048f6fca52aef,fc13bac52be6640d9a77f54894e2c0e6,health_beauty,98e54ac24cb241c366307ed88ae84902,5,,,1/11/2018,1/12/2018
73a58bd10f2667a04ee95df0071d5988,d04857e7b4b708ee8b8b9921163edba3,computers_acessories,18d686f1bb1270182c646fe337459d79,1,,I not received yet,1/6/2018,1/6/2018
30a4f0f115950517b46d48046b609bd1,11875b30b49585209e608f40e8082e65,sports_leisure,93b82c635931ca55e5d20e0d095507ce,5,Excellent,I had an excellent post sale by Mr Renato,8/24/2018,8/24/2018
f4f8e13b8168880f7b713dccfd735136,3354a4e684f5e7199f9407db70ccd92b,cool_stuff,c5e754f77f6f127371e929ccb707fce3,5,,,7/29/2018,7/29/2018
16e2b94c7b6c1107c0abec3a77ae3afa,5c6a3e484e7aebf406c2045718dea406,health_beauty,0f8532e6a9c1e86b215fda5c13f37fad,5,,"I really liked the product, delivery came before the deadline. Recommend, is properly seated in the cell, the device does not take elegance, as other covers leaving monstrous to size.",3/18/2018,3/19/2018
0a9d200bdef258e70eb48398e1287d6d,017692475c1c954ff597feda05131d73,perfumery,4fe2fd5509bca02cbd39aa5b3eeb2a8f,5,1000000,Very good,5/11/2018,5/12/2018
41b377e06cb52feb5630c3ce360cd8cd,1716ea399ed8ee62ba811e6f55180f45,auto,46c22ce0488991c798933effd2b57574,1,,"So far not recebi.Comprei this unit for issue of health, so do not recommend this store.",9/30/2017,9/30/2017
34b00aebc110240a17917edaee0349ce,1716ea399ed8ee62ba811e6f55180f45,auto,cd864dfff08db3d739750d749ec053b3,5,,,6/5/2018,6/6/2018
992023bbcd993d43bcb2137c30896d36,81a3d1dc085d3226530f23cd4af5030b,toys,b65067f5a1e9e4aea30dae0dc505119b,4,,,12/20/2017,12/28/2017
cea53cba54c5c3a5d28db7b0bb013ace,35557c68a22ecebcf066e25ca2ddc144,garden_tools,31426d292a5d34315a18ac11d6eef7eb,5,,"I recommend it to everyone. excellent quality product, delivered without problems.",9/14/2017,9/15/2017
557713e818e5930b6357e49ff07d21d1,a93ad122024312ca432da7f7b32474b4,bed_bath_table,eafef0e6c44f121531569a69a318c3b3,5,,,12/8/2017,12/8/2017
19910e37f2130c56f553edfbdc0c65fb,306b0c58328826c0564cbc520787d508,bed_bath_table,1f6405caa14a2debb88594b0471ed340,5," ""optimal cost-benefcio",Product arrived on time. It came as described and is excellent.,7/21/2018,7/24/2018
23203fee216a06223e8f613a700b8096,9ab817d90bc61ed772ffea01b4cdcdb6,health_beauty,2ed75ffbf396fcdc6341f17d1a16ef5d,5,,,12/30/2017,1/4/2018
4564316d686dc211b70511906d579588,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,toys,c0e59bb74c6b71dbd39b3073120e957d,4,,"the product arrived ahead of schedule, and really liked it !! now my boy 3 year olds will make the maximum !!",8/2/2017,8/3/2017
1ff86f2ca823caab2e02507d2633081d,f2af004352a06a99dca765596240cbc3,health_beauty,10918fe4d665fda80034712895c2b92f,1,,"I wonder when will my product?
Because it's been the target date for delivery, I would like an answer I'm waiting!",3/22/2018,3/25/2018
30aadf8886ca1e6aea4a06c0609a62c8,4f2c53c9a1a7a00a247b351c1fdbed13,bed_bath_table,64a9f2b487f66506d463ca18152280e8,4,,Store Note 10,2/17/2017,2/20/2017
90c97635117ec8ad921c8ea23ec0a4f1,8317b177579dd27ff068b83205e2169b,cool_stuff,e5e6a20a4c3fbe6ee280c01f8fe279cc,5,,,11/29/2017,12/6/2017
179ac76606aa67e8f50238e3bb1d8933,bcac2cdcd851929a5caa3e1508d5abc9,housewares,6d46f8b7f485ad93146f9880682d4eb2,5,,Congratulations. I received before the deadline. everything is correct as agreed.,3/29/2017,3/30/2017
d49137ea593f67aa74446503e88aa91d,f2bcc887769f563eb4f126389e64715a,bed_bath_table,011b142c9e082a5c1d10e0a88cd9c8e8,1,,"The delivered product differs request
it is an inferior product!
I want it solved the problem!
I am not satisfied with procedure!",4/21/2018,4/23/2018
4fa8392da03c452f77faa3f2952fa346,2d4d78eecba060a7127c5f6a21cdb0c7,toys,cd0019d8419b82109ff269d8b4e18791,5,Good,Very good indeed!,5/24/2018,5/26/2018
d3b4d016ccfc708c50866b550f903b9d,3cb39171fd36c50097f2dedbbe0dfe6e,auto,fa859e78da068661b096bfb4466ded18,2,,"I bought the product, paid the ticket and only received half of the product, announced something is sent other. Very dissatisfied ??????",12/31/2017,1/3/2018
1708bf606fae9970482894dabb9e2fa8,54d7ad85b648d3cb2b7069ed446d7f35,computers_acessories,7753606fb1d0067848f8a1a7ae5abefa,5,,Delivery before the deadline very well maintained product.,6/17/2017,6/20/2017
cbd63dc4f83043f2714e48fe8a83957d,54d7ad85b648d3cb2b7069ed446d7f35,computers_acessories,3606d0126c19d4197f835572f5162c20,5,,Product of excellent quality. I loved it!,7/18/2017,7/21/2017
142b9ed4c75528fabceb361afe3160ca,29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,4d2d8a4224215f680cc5221011347401,5,,,5/23/2017,5/24/2017
1c462c305b8c599a6d845d30ecc0b51f,6782d593f63105318f46bbf7633279bf,perfumery,87386e2485df1ab61a6d060a092e4d6f,5,,,8/2/2017,8/3/2017
c1f198cdce8b992a9cddc3aaba11e689,e95ee6822b66ac6058e2e4aff656071a,sports_leisure,91bcade2288597459e1dbce52d6d0ef9,5,Product delivery and ³timos,Despite the delay in issuing the invoice issued after the delivery was fast and the product came well packaged. I recommend.,8/21/2018,8/21/2018
f11d548dc1a7c713bff0b6d2ef0dff7c,d7cdea99e6f50310c242d02f16f1f63c,watches_gifts,df8e5e994bcc820fcf403f9a875201e6,5,,,5/23/2017,5/24/2017
19074f5809403265fc47263ea93325ee,f77dd338d9f75229a09cbb9a18fd0c9a,bed_bath_table,3480c6733692db0895d7f240dc18d9d6,2,,I bought the day product in early March and have not received within opening up a protocol to resolve my situation,3/29/2018,3/29/2018
c54629f4fc4dcf65a10efb35322ec769,f9471562478eba8761bc985b968a0092,housewares,b028c30dc8af213ae4c26a64446211db,1,,"I did not receive the product, as well as no contact from the .vendedor",5/12/2018,5/14/2018
a0f06329e17ec2ed630c056bbdefdb90,f9471562478eba8761bc985b968a0092,housewares,7845a2492ab1b4f2cf3d56c7b8da1446,5,,,7/26/2017,7/31/2017
d10aa47a4914ed4e55ee13dc41198aa6,f9471562478eba8761bc985b968a0092,housewares,b3ceb7d2c66651bd0f6531ffba8745fb,4,,,7/12/2018,7/12/2018
1c6d1543dc13cb2465c63ac5de6cb4d0,f9471562478eba8761bc985b968a0092,housewares,c4cffa375b754170e9823a1fe9ac75bb,1,,Nor am I getting ratrear :(,8/10/2017,8/10/2017
31b60e2f8f2acfe8f213ca252f1066c1,ed08ea04c92f5f434c2362f7310fb328,housewares,d44b754260def6c94daa9e661e530044,5,,Note 10,4/25/2018,4/28/2018
1f836d160f50247a394034abd93b7c24,ed08ea04c92f5f434c2362f7310fb328,housewares,f9fe35b6ddb4b18faa9a9a683e20eaea,3,,Waiting for the installer,1/17/2018,1/19/2018
a835f8e62dd58cf9c07678bdd7cfb935,ed08ea04c92f5f434c2362f7310fb328,housewares,d52140bee663636aa4f6057e50bc06a3,2,,"I bought a product to be delivered by that store
and not yet received
for thus it has passed the delivery date",10/25/2017,10/25/2017
d92b28e1533de65ba31b2d6756a72faf,ed08ea04c92f5f434c2362f7310fb328,housewares,cfa4fa27b417971e86d8127cb688712f,5,,great service,1/23/2018,1/24/2018
b66f1f980a4832698b613bcce72bb779,ed08ea04c92f5f434c2362f7310fb328,housewares,3ad68235680db3c8a491e0362402fd96,4,,"Great buy. Great product. Just I missed some communicated between the purchase and the arrival of the product, just contact. But thanks.",8/29/2017,8/30/2017
782be3066f784bbc0a5f4f5256172488,e1fad996d18315862e15d09446c5c65d,bed_bath_table,df6e64a3be9ccea48c3bfe8e096e8749,1,,It came as the inquiry after sales did not answer any of my questions,2/16/2018,2/22/2018
18bd431e32992cfb5c9411f75b7a9462,b0ed7fe63babb3e705115f53fa74b20c,home_appliances,bcdbb3b243d4e882503b919785e2343f,5,,,1/31/2018,2/1/2018
ed4872517871f01678faaa607b47f542,145978af3e89b318be0b717a0953649a,computers_acessories,3acf8c12de0c5a31ce57671e97cb48a1,5,,,4/27/2018,4/29/2018
1489ef235189b9e5e1a9d4308bf228bd,8ef8561be5799da29925c5baaf083a13,baby,112f6cd3047e7f158607233e26206398,1,,"Bought two bags, just received one, Christmas is coming and so far nothing!",12/14/2017,12/20/2017
4e1405f0b0135537af069f2bf26db067,595fac2a385ac33a80bd5114aec74eb8,perfumery,598cd40a798aa27cded050fe918ffbe7,4,,,3/29/2018,4/3/2018
26c45530efaca67680b0df712600454a,33f789f4b4fa74053af0199658b78853,computers_acessories,ac244956f757aeeb76242334254bf9a5,5,,Perfeitos??,3/1/2018,3/1/2018
b0ac2d014efe743e181a5e8dc9cfb8ad,33f789f4b4fa74053af0199658b78853,computers_acessories,4c460fdf49b517270b6258ba2d3c1ef9,3,,"The price was great, the delivery time is long (more than one month to deliver). I bought 2 cartridges and delivered only 1, complained and sent the other still within the deadline.",2/22/2018,2/27/2018
13b95ae5195e069d47c2b585c8e9b4fa,394b16cd32e9f883365dd7ebac4edbe0,electronics,118045506e1c1dda060171af43fe11b4,5,,,5/18/2017,5/19/2017
0e5149ccee3f7414ba4d17c13f051259,363218ba55c610b750224f90bdd34be1,bed_bath_table,18bf036204cea32b152a8e2a2f2bab40,1,,,8/10/2018,8/12/2018
edd86e0af4dc62b340c60d846643cbf9,c9bd28e8a4220af0723c7b7f97778681,computers_acessories,ec07555943e04d757937a8bea3a75ed7,5,PRODUCT OK,"deadline has been extended, but delivered on time disclosed in the advertisement. Chair as picture comes to ride, easy and beautiful",8/28/2018,8/30/2018
